item,freq
茅山赠梁尊师,2
立春后言怀招汴州李匡衙推,2
黔中书事,2
金山寺,2
题任处士幽居,2
过骊山,2
清如玉壶冰,2
赋得生刍一束,2
卧病,2
赠行脚僧,2
送少微上人入蜀,2
登楼望月寄凤翔李少尹,2
赠司空拾遗,2
赠徐山人,2
和河南罗主簿送校书兄归江南,2
松鹤,2
荔枝,2
送人游岭南,2
自吟,2
宿慧山寺,2
送宋校书赴宣州幕,2
送菊潭王明府,2
逢病军人,2
过终南柳处士,2
渡浙江,2
送乐平苗明府,2
送永阳崔明府,2
秦镜,2
忆游天台寄道流,2
赋得花发上林,2
置酒行,2
赋得垣衣,2
送人南归,2
春行,2
听晓角,2
府试古镜,2
古别离二首,2
赠衡岳隐禅师,2
宿洞庭,2
赠道士,2
江上送客,2
春晚游鹤林寺寄使府诸公,2
偶宴西蜀摩诃池,2
晓过南宫闻太常清乐,2
南至日太史登台书云物,2
边情,2
海榴,2
戏赠友人,2
赠同游,2
送人出塞,2
夜泊渭津,2
晚夏逢友人,2
别谪者,2
行思,2
感怀题从舅宅,2
与友人会,2
下第后蒙侍郎示意指于新先辈宣恩感谢,2
咏破扇,2
明妃怨,2
风筝,2
送卢使君赴夔州,2
秋园,2
迎神,2
观妓,2
分流水,2
雪二首,2
寒塘,2
求友,2
白纻歌二首,2
古宫怨,2
去妇,2
两头纤纤,2
寄远曲,2
饭僧,2
长安春游,2
昭应官舍,2
送严大夫赴桂州,2
望行人,2
赏牡丹,2
赠阎少保,2
赠王处士,2
早春病中,2
长门,2
镊白,2
寒食忆归,2
晓望华清宫,2
夕次襄邑,2
赠别二首,2
秋夕宿石门馆,2
皇帝移晦日为中和节,2
过华清宫,2
清溪馆作,2
游烂柯山四首,2
江上送别,2
送魏正则擢第归江陵,2
南昌滩,2
奉和圣制丰年多庆九日示怀,2
送许著作分司东都,2
春兴,2
题嘉陵驿,2
渡淮,2
春日偶题,2
赠歌人,2
寒夜闻霜钟,2
白露为霜,2
月映清淮流,2
圆灵水镜,2
试中和节诏赐公卿尺诗,2
浩歌,2
五杂组,2
大言,2
石楠树,2
杨花落,2
池上竹,2
元日观朝,2
寄赠田仓曹湾,2
圣明乐,2
宫中乐五首,2
春游曲三首,2
汉苑行,2
酬张秘书因寄马赠诗,2
溪居,2
出门,2
苦寒,2
记梦,2
送张道士,2
太平词,2
送春词,2
陇上行,2
秋夜曲,2
湘妃怨,2
小苑春望宫池柳色（一作御沟新柳）,2
步虚词二首,2
玩月,2
述德上兴元严仆射,2
红蕉,2
田家三首,2
读书,2
贾客词,2
途中早发,2
酬杨侍郎凭见寄,2
八月十五日夜玩月,2
秋江晚泊,2
城东闲游,2
酬乐天初冬早寒见寄,2
题报恩寺,2
白舍人自杭州寄新诗有柳色春藏苏小家…寄浙东元相公,2
春日书怀，寄东洛白二十二杨八二庶子,2
白舍人见酬拙诗，因以寄谢,2
白舍人曹长寄新诗，有游宴之盛，因以戏酬,2
苏州白舍人寄新诗，有叹早白无儿之句，因以赠之,2
酬乐天扬州初逢席上见赠,2
罢郡归洛途次山阳，留辞郭中丞使君,2
楚州开元寺北院枸杞临井繁茂可观群贤赋诗因以继和,2
和乐天鹦鹉,2
洛中逢白监同话游梁之乐，因寄宣武令狐相公,2
河南王少尹宅燕张常侍白舍人兼呈卢郎中李员外二副使,2
和宣武令狐相公郡斋对新竹,2
和乐天送鹤上裴相公别鹤之作,2
阙下待传点呈诸同舍,2
和乐天以镜换酒,2
同乐天送河南冯尹学士,2
同白二十二赠王山人,2
题集贤阁,2
和令狐相公初归京国赋诗言怀,2
和乐天南园试小乐,2
答乐天戏赠,2
同乐天送令狐相公赴东都留守（自户部尚书拜）,2
刑部白侍郎谢病长告，改宾客分司，以诗赠别,2
和留守令狐相公答白宾客,2
酬郓州令狐相公官舍言怀见寄兼呈乐天,2
吟白乐天哭崔儿二篇，怆然寄赠,2
答乐天所寄咏怀，且释其枯树之叹,2
赴苏州酬别乐天,2
福先寺雪中酬别乐天,2
和乐天耳顺吟兼寄敦诗,2
和白侍郎送令狐相公镇太原,2
乐天寄重和晚达冬青一篇，因成再答,2
河南白尹有喜崔宾客归洛兼见怀长句，因而继和,2
和杨师皋给事伤小姬英英,2
和乐天洛下醉吟，寄太原令狐相公，兼见怀长句,2
郡斋书怀寄江南白尹，兼简分司崔宾客,2
题于家公主旧宅,2
酬乐天见贻贺金紫之什,2
乐天见示伤微之敦诗晦叔三君子皆有深分因成是诗以寄,2
和乐天柘枝,2
和乐天题真娘墓,2
客有话汴州新政书事寄令狐相公,2
令狐相公见示河中杨少尹赠答，兼命继之,2
和令狐相公送赵常盈炼师与中贵人同拜岳…投龙毕却赴京,2
酬令狐相公赠别,2
酬令狐相公寄贺迁拜之什,2
夏日寄宣武令狐相公,2
酬令狐留守巡内至集贤院见寄,2
和令狐相公言怀寄河中杨少尹,2
令狐相公自天平移镇太原以诗申贺,2
重酬前寄,2
令狐相公自太原累示新诗，因以酬寄,2
酬令狐相公使宅别斋初栽桂树见怀之作,2
郡内书情献裴侍中留守,2
酬乐天衫酒见寄,2
自左冯归洛下酬乐天兼呈裴令公,2
秋斋独坐寄乐天兼呈吴方之大夫,2
和乐天斋戒月满夜对道场偶怀咏,2
吴方之见示独酌小醉首篇乐天续有酬答皆含戏谑…来章,2
酬乐天斋满日裴令公置宴席上戏赠,2
酬乐天偶题酒瓮见寄,2
酬乐天请裴令公开春加宴,2
乐天示过敦诗旧宅有感一篇吟之泫然追想昔事…以寄苦怀,2
寄和东川杨尚书慕巢兼寄西川继之二公近从弟…因成是诗,2
和乐天洛下雪中宴集寄汴州李尚书,2
和牛相公游南庄醉后寓言戏赠乐天兼见示,2
乐天以愚相访沽酒致欢，因成七言聊以奉答,2
咏史二首,2
竹枝词二首,2
尝茶,2
金谷园怀古,2
春台晴望,2
霜菊,2
五月水边柳,2
苦寒吟,2
伤哉行,2
出门行,2
春日有感,2
离思,2
老恨,2
游终南山,2
旅行,2
寄张籍,2
送道士,2
访嵩阳道士不遇,2
送远曲,2
吴宫怨,2
陇头行,2
董逃行,2
楚妃怨,2
忆远曲,2
杂怨,2
卧疾,2
城南,2
怀友,2
别鹤,2
听夜泉,2
送远客,2
律僧,2
隐者,2
夏日闲居,2
晚秋闲居,2
水,2
赠殷山人,2
赠王秘书,2
哭丘长史,2
送邵州林使君,2
秋山,2
玉真观,2
赋花,2
月蚀诗,2
新蝉,2
萧宅二三子赠答诗二十首·石请客,2
李夫人歌,2
春昼,2
塘上行,2
莫愁曲,2
天津桥,2
入蜀,2
思归乐,2
春鸠,2
桐花,2
赛神,2
后湖,2
早归,2
忆杨十二,2
菊花,2
古寺,2
放言五首,2
远望,2
寒食日,2
采珠行,2
织妇词,2
山枇杷,2
樱桃花,2
春别,2
忆事,2
答友问,2
秋池二首,2
大水,2
青冢,2
春眠,2
题玉泉寺,2
北亭,2
宿简寂观,2
出山吟,2
马上作,2
寄元九,2
北园,2
秋江送客,2
感情,2
潜别离,2
花非花,2
病中作,2
燕子楼三首,2
逢旧,2
读庄子,2
庾楼晓望,2
秋热,2
衰病,2
答微之,2
吴宫辞,2
阴雨,2
野行,2
三月三日,2
商山路有感,2
后宫词,2
邻女,2
闲坐,2
不睡,2
晚兴,2
城上,2
题西亭,2
闲卧,2
潮,2
味道,2
闲出,2
酬皇甫宾客,2
池上即事,2
不出门,2
对镜,2
劝行乐,2
秋池,2
六十六,2
夏日作,2
池边,2
罗敷水,2
南塘暝兴,2
早春即事,2
二月二日,2
洗竹,2
春尽日,2
宿池上,2
贡举人谒先师闻雅乐,2
征人,2
题山寺,2
仙女词,2
赋得月照冰池,2
赋得琢玉成器,2
太学创置石经,2
观南郊回仗,2
闻击壤,2
膏泽多丰年,2
东都父老望幸,2
华清宫望幸,2
谒见日将至双阙,2
赋得亚父碎玉斗,2
临终诗,2
有感二首,2
广州王园寺伏日即事寄北中亲友,2
送僧归山,2
遇边使,2
故白岩禅师院,2
芦花,2
江边柳,2
享惠昭太子庙乐章,2
嘉禾合颖,2
寒食野望,2
竹枝词,2
题武关,2
偶怀,2
柳枝词,2
惊雪,2
题商山庙,2
长安少年行,2
过荆门,2
皋桥,2
真娘墓,2
华山庆云见,2
答章孝标,2
闻猿,2
和太原张相公山亭怀古,2
赋得芙蓉出水,2
游山,2
送僧东游,2
旧镜,2
洛阳春望,2
寄归,2
春日言怀,2
秋思三首,2
寒夜吟,2
汉宫词二首,2
和兵部郑侍郎省中四松诗,2
履春冰,2
即夕,2
雪霁,2
寄许浑秀才,2
江行二首,2
吹笙歌,2
村居,2
早春残雪,2
湘川怀古,2
效古词,2
夜笛词,2
酬张明府,2
惜别,2
欲别,2
寄崔之仁山人,2
寄山中友人,2
赠王尊师,2
春日闲居,2
赏春,2
秋中夜坐,2
对月,2
酬令狐郎中见寄,2
杨柳枝词五首,2
休粮僧,2
旅情,2
春日山居寄友人,2
送李亿东归,2
送人赴举,2
赠丘先生,2
黄蜀葵,2
别妻,2
题上皇观,2
鲤鱼,2
闻角,2
游云际寺,2
望禁苑祥光,2
玉卮无当,2
僧院牡丹,2
蜀葵,2
太和公主还宫,2
西江行,2
赠僧云栖,2
笛,2
题造微禅师院,2
送客归湘楚,2
登金山寺,2
哭京兆庞尹,2
胡渭州,2
宫词二首,2
华清宫四首,2
将发循州社日于所居馆宴送,2
宿道士观,2
上张水部,2
题崔驸马林亭,2
寻僧,2
哭胡遇,2
过洞庭,2
叙吟,2
赠江夏卢使君,2
南湖,2
送顾非熊及第归茅山,2
答杨尚书,2
明月照高楼,2
经杜甫旧宅,2
长安客感,2
病鹤,2
春咏,2
武侯庙古柏,2
送人入蜀,2
重送,2
河湟,2
朱坡,2
䴔䴖,2
早秋,2
旧游,2
有寄,2
方响,2
破镜,2
长安雪后,2
游边,2
书情,2
不寝,2
过鲍溶宅有感,2
卜居招书侣,2
西山草堂,2
石池,2
怀政禅师院,2
秋夕有怀,2
秋霁寄远,2
秋晚怀茅山石涵村舍,2
留题李侍御书斋,2
越中,2
闻范秀才自蜀游江湖,2
秋夜与友人宿,2
将赴京留赠僧院,2
寄湘中友人,2
江上逢友人,2
金谷怀古,2
途中逢故人，话西山读书早曾游览,2
将赴京题陵阳王氏水居,2
旅怀作,2
金陵,2
留赠偃师主人,2
送僧归金山寺,2
天街晓望,2
游茅山,2
姑苏怀古,2
题四皓庙,2
赠郑处士,2
残雪,2
经古行宫,2
听琵琶,2
北齐二首,2
咸阳,2
陈后宫,2
石榴,2
西溪,2
楚宫,2
寄令狐郎中,2
公子,2
筹笔驿,2
蜂,2
一片,2
荷花,2
马嵬二首,2
荆山,2
题汉祖庙,2
槿花,2
凉思,2
日高,2
微雨,2
木兰,2
舟行,2
题王处士山居,2
宿僧院,2
夏日即事,2
寄姚谏议,2
吊草堂禅师,2
忆鹤,2
乐游原春望,2
寄雍陶先辈,2
书事寄万年厉员外,2
赠道人,2
题筹笔驿,2
宿新安村步,2
远闻本郡行春到旧山二首,2
贫女吟,2
嘉陵江,2
送沈单作尉江都（一作许浑诗）,2
送薛耽先辈归谒汉南,2
送同年郑祥先辈归汉南（时恩门相公镇山南）,2
送韩绛归淮南寄韩绰先辈,2
送卢缄归扬州,2
风蝉,2
赠越客,2
寄山僧,2
南亭,2
木笔花,2
送友人出塞,2
送僧归南岳,2
蛮家,2
送苏处士归西山,2
游头陀寺上方,2
送友人游边,2
途中逢友人,2
过野叟居,2
送杜秀才东游,2
长安书怀,2
题青龙寺镜公房,2
送朴山人归新罗,2
易水怀古,2
送僧二首,2
壮士吟,2
题嘉祥驿,2
乌江,2
兰昌宫,2
河出荣光,2
黄河,2
并州,2
凌云寺,2
孔雀,2
蒲中霁后晚望,2
老僧,2
嘲赵璘,2
宿渔家,2
旅泊,2
半醉,2
送秦炼师,2
中秋夜南楼寄友人,2
龟,2
谪仙吟赠赵道士,2
宝剑,2
莲叶,2
野鸭,2
桃源,2
江南,2
钓鱼,2
春晚,2
代边将,2
赠王将军,2
怀紫阁隐者,2
秋暮,2
新年,2
寄令狐绹相公,2
寻人不遇,2
醉歌,2
芙蓉,2
陈宫词,2
春日野行,2
赠李将军,2
寒食日作,2
题端正树,2
过分水岭,2
初秋寄友人,2
观山灯献徐尚书,2
哭李群玉,2
山中夜坐,2
豪家,2
弃妇,2
晓登迎春阁,2
白髭,2
江行夜泊,2
长安即事,2
送人游吴,2
送许棠及第归宣州,2
送刘山人归洞庭,2
中秋对月,2
哭贾岛,2
有赠,2
姑苏台,2
送曾德迈归宁宜春,2
送郑谷归宜春,2
长信宫二首,2
友人亭松,2
游中梁山,2
宿江口,2
秋夜达萧关,2
斜谷道,2
过百牢关贻舟中者,2
客中览镜,2
长安逢隐者,2
匣中琴,2
过洛阳城,2
王将军宅夜听歌,2
高楼,2
宿寿安甘棠馆,2
茶诗,2
霜,2
边城听角,2
青出蓝,2
送人游边,2
寄栖白上人,2
南阳,2
昭君,2
苍颉台,2
过洞庭湖,2
写怀,2
夏州道中,2
登凌歊台,2
题金山寺,2
白菊,2
轻薄行,2
哭栖白供奉,2
送董少卿游茅山,2
润卿遗青z3饭兼之一绝，聊用答谢,2
芳草渡,2
寄题天台国清寺齐梁体,2
咏蟹,2
闲书,2
别墅怀归,2
送浙东德师侍御罢府西归,2
忆山泉,2
钓车,2
访僧不遇,2
和皮日休悼鹤,2
下方,2
华下,2
寄怀元秀上人,2
赠圆昉公（昉，蜀僧。僖宗幸蜀，昉坚免紫衣）,2
重阳日访元秀上人,2
重阳山居,2
闲步,2
永夜,2
偶书五首,2
漫题,2
雨中,2
重阳阻雨,2
浪淘沙,2
赠日东鉴禅师,2
杂题二首,2
白菊三首,2
短歌,2
吊建州李员外,2
登慈恩寺塔,2
商山道中,2
题贾岛吟诗台,2
省中偶作,2
宿刘温书斋,2
哭陈陶,2
仙都即景,2
蚕妇,2
古剑池,2
送蕲州裴员外,2
下第出春明门,2
煌煌京洛行,2
升天行,2
君子行,2
携手曲,2
寄友生,2
春晴,2
苔,2
雪十二韵,2
旅馆秋夕,2
送黄宾于赴举,2
君不来,2
杜鹃花,2
路支使小池,2
题报恩寺上方,2
对花,2
槐花,2
经故洛城,2
送张逸人,2
闻杜鹃,2
白角簟,2
放鹧鸪,2
蜡烛,2
牡丹花,2
寄杨秘书,2
焚书坑,2
秋江,2
中秋夜不见月,2
故都,2
北邙山,2
赠渔翁,2
八骏图,2
岐王宅,2
泾溪,2
红蔷薇,2
夏,2
冬,2
归思,2
隋堤,2
投知己,2
咏手,2
翡翠,2
早行遇雪,2
叙别,2
贺李昌时禁苑新命,2
四老庙,2
春残,2
桐柏观,2
闷题,2
寄边上从事,2
十日菊,2
黄莺,2
读李白集,2
倦客,2
湘江,2
巫山庙,2
灞上,2
赠休粮僧,2
读庾信集,2
初过汉江,2
暴雨,2
寄禅师,2
信笔,2
重游曲江,2
再和,2
重和,2
使风,2
半睡,2
已凉,2
御制春游长句,2
五更,2
偶见,2
春闺二首,2
酬僧,2
寄贯休上人,2
松江晚泊,2
富春,2
即席,2
远山,2
方响歌,2
经废宅,2
途中春,2
寄诗友,2
赠老僧,2
寄舍弟,2
下第投所知,2
哭友人,2
自叙,2
钓叟,2
山寺老僧,2
杨岐山,2
春草碧色,2
游九鲤湖,2
江边吟,2
谒巫山庙,2
鹧鸪,2
悼杨氏妓琴弦,2
有所思（一作长相思）,2
商山,2
钓台,2
登单于台,2
宿山驿,2
遇道者,2
叙怀,2
贾客,2
退居,2
游东林寺,2
关中言怀,2
放榜日,2
断酒,2
严陵钓台,2
酒胡子,2
忆旧山,2
病起二首,2
题广爱寺楞伽山,2
贻世,2
夏云,2
观华夷图,2
哭胡处士,2
白樱树,2
赋百舌鸟,2
赠罗隐,2
三代门·再吟,2
前汉门·再吟,2
晋门·再吟,2
题牡丹,2
临刑诗,2
书壁,2
梁郊祀乐章·庆和,2
后唐宗庙乐舞辞,2
寄天台道友,2
送人往宣城,2
采菊,2
景阳台怀古,2
边上,2
飞龙引,2
寄左偃,2
秋日途中,2
春闺辞二首,2
春苔,2
放鹭鸶,2
题茅山观,2
冬日登江楼,2
寄禅月大师,2
感怀诗,2
海棠花,2
瑕瑜不相掩,2
寻易尊师不遇,2
阖闾城怀古,2
失题二首,2
秋日悬清光,2
送薛大夫和蕃,2
清风戒寒,2
登云梯,2
言行相顾,2
人不易知,2
离别难,2
赠所思,2
戏赠,2
九日和于使君思上京亲故,2
简寂观,2
伤蔡处士,2
田家作,2
上卢使君,2
寄冯使君,2
赠方干,2
赠景和尚院,2
秋晚野步,2
三峡闻猿,2
新栽松,2
送休师归长沙宁觐,2
卖松者,2
过西塞山,2
酬王秀才,2
谢人惠拄杖,2
赠念《法华经》僧,2
七言,2
留诗,2
言志,2
踏歌,2
又吟,2
附：轩诗,2
西施诗,2
与夫同咏诗,2
东阳夜怪诗,2
梦中歌,2
梦中语,2
又嘲,2
长沙童谣,2
晚步,2
清平乐（一名忆萝月）,2
蝶恋花,2
如梦令,2
广谪仙怨,2
玉蝴蝶,2
上行杯,2
中兴乐,2
醉花间,2
望梅花,2
采桑子,2
相见欢,2
献衷心,2
贺圣朝,2
赠李侍御（比兴入作势）,2
石上阁,2
海阳湖,2
盘石,2
湖下溪,2
同前（崔十娘）,2
同前（崔五嫂）,2
帝京篇十首,1
饮马长城窟行,1
执契静三边,1
正日临朝,1
幸武功庆善宫,1
重幸武功,1
经破薛举战地,1
过旧宅二首,1
还陕述怀,1
于北平作,1
辽城望月,1
春日登陕州城楼俯眺原野回丹碧缀烟霞密翠斑…聊以命篇,1
春日玄武门宴群臣,1
登三台言志,1
出猎,1
冬狩,1
春日望海,1
临洛水,1
初春登楼即目观作述怀,1
首春,1
初晴落景,1
初夏,1
度秋,1
仪鸾殿早秋,1
秋日即目,1
山阁晚秋,1
秋暮言志,1
秋日斅庾信体,1
赋尚书,1
咏司马彪续汉志,1
赋得夏首启节,1
赋得白日半西山,1
置酒坐飞阁,1
采芙蓉,1
赋得樱桃,1
赋得李,1
赋得浮桥,1
谒并州大兴国寺诗,1
咏兴国寺佛殿前幡,1
望送魏徵葬,1
伤辽东战亡,1
月晦,1
秋日翠微宫,1
初秋夜坐,1
秋日二首,1
冬宵各为四韵,1
冬日临昆明池,1
赋得含峰云,1
三层阁上置音声,1
远山澄碧雾,1
赋得花庭雾,1
春池柳,1
芳兰,1
咏桃,1
赋帘,1
咏乌代陈师道,1
咏饮马,1
赋得残菊,1
赋秋日悬清光赐房玄龄,1
宴中山,1
饯中书侍郎来济,1
于太原召侍臣赐宴守岁,1
咏烛二首,1
赋得早雁出云鸣,1
赋得临池柳,1
赋得临池竹,1
赋得弱柳鸣秋蝉,1
探得李,1
咏小山,1
赐萧瑀,1
赐房玄龄,1
辽东山夜临秋,1
赐魏徵诗,1
两仪殿赋柏梁体,1
太子纳妃太平公主出降,1
七夕宴悬圃二首,1
过温汤,1
谒慈恩寺题奘法师房,1
谒大慈恩寺,1
咸亨殿宴近臣诸亲柏梁体,1
九月九日幸临渭亭登高得秋字,1
登骊山高顶寓目,1
幸秦始皇陵,1
立春日游苑迎春,1
十月诞辰内殿宴群臣效柏梁体联句,1
景龙四年正月五日移仗蓬莱宫御大明殿会吐…柏梁体联句,1
石淙（太子时作）,1
石淙（相王时作）,1
过晋阳宫,1
行次成皋途经先圣擒建德之所缅思功业感而赋诗,1
校猎义成喜逢大雪率题九韵以示群官,1
赐诸州刺史以题座右,1
送忠州太守康昭远等,1
送李邕之任滑台,1
端午三殿宴群臣探得神字,1
温汤对雪,1
登蒲州逍遥楼,1
经河上公庙,1
初入秦川路逢寒食,1
春台望,1
过大哥宅探得歌字韵,1
同玉真公主过大哥山池,1
经邹鲁祭孔子而叹之,1
惟此温泉是称愈疾岂予独受其福思与兆人共之…言其志,1
旋师喜捷,1
过老子庙,1
途次陕州,1
野次喜雪,1
送贺知章归四明,1
轩游宫十五夜,1
观拔河俗戏,1
同刘晃喜雨,1
赐道士邓紫阳,1
幸蜀西至剑门,1
答司马承祯上剑镜,1
送赵法师还蜀因名山奠简,1
送道士薛季昌还山,1
送玄同真人李抱朴谒灊山仙祠,1
春日出苑游瞩（太子时作）,1
春晚宴两相及礼官丽正殿学士探得风字,1
首夏花萼楼观群臣宴宁王山亭回楼下又申之以赏乐赋诗,1
同二相已下群官乐游园宴,1
集贤书院成，送张说上集贤学士，赐宴得珍字,1
王屋山送道士司马承祯还天台,1
早度蒲津关,1
途经华岳,1
幸凤泉汤,1
南出雀鼠谷答张说,1
赐崔日知往潞州,1
为赵法师别造精院过院赋诗,1
春中兴庆宫酺宴,1
千秋节宴,1
左丞相说右丞相璟太子少傅乾曜同日上官命宴东堂赐诗,1
早登太行山中言志,1
平胡,1
游兴庆宫作,1
送张说巡边,1
饯王晙巡边,1
巡省途次上党旧宫赋,1
潼关口号,1
续薛令之题壁,1
送胡真师还西山,1
过大哥山池题石壁,1
题梅妃画真,1
鶺鴒颂,1
傀儡吟,1
延英殿玉灵芝诗三章，章八句,1
赐梨李泌与诸王联句,1
中和节日宴百僚赐诗,1
中和节赐百官燕集因示所怀,1
重阳日赐宴曲江亭，赋六韵诗用清字,1
九月十八赐百僚追赏因书所怀,1
送徐州张建封还镇,1
麟德殿宴百僚,1
元日退朝观军仗归营,1
中和节赐群臣宴赋七韵,1
三日书怀因示百僚,1
重阳日中外同欢，以诗言志，因示群官,1
丰年多庆，九日示怀,1
七月十五日题章敬寺,1
中春麟德殿会百僚观新乐诗一章，章十六句,1
九日绝句,1
暮春喜雨诗,1
题程修己竹障,1
宫中题,1
上巳日赐裴度,1
上元日二首,1
夏日联句,1
百丈山,1
吊白居易,1
幸华严寺,1
重阳锡宴群臣,1
题泾县水西寺,1
瀑布联句,1
曳鼎歌,1
唐享昊天乐·第一,1
唐享昊天乐·第二,1
唐享昊天乐·第三,1
唐享昊天乐·第四,1
唐享昊天乐·第五,1
唐享昊天乐·第六,1
唐享昊天乐·第七,1
唐享昊天乐·第八,1
唐享昊天乐·第九,1
唐享昊天乐·第十,1
唐享昊天乐·第十一,1
唐享昊天乐·第十二,1
唐明堂乐章·外办将出,1
唐明堂乐章·皇帝行,1
唐明堂乐章·皇嗣出入升降,1
唐明堂乐章·迎送王公,1
唐明堂乐章·登歌,1
唐明堂乐章·配飨,1
唐明堂乐章·宫音,1
唐明堂乐章·角音,1
唐明堂乐章·徵音,1
唐明堂乐章·商音,1
唐明堂乐章·羽音,1
唐大飨拜洛乐章·致和,1
唐大飨拜洛乐章·咸和,1
唐大飨拜洛乐章·九和,1
唐大飨拜洛乐章·拜洛,1
唐大飨拜洛乐章·显和,1
唐大飨拜洛乐章·敬和,1
唐大飨拜洛乐章·齐和,1
唐大飨拜洛乐章·德和,1
唐大飨拜洛乐章·禋和,1
唐大飨拜洛乐章·通和,1
唐武氏享先庙乐章,1
早春夜宴,1
游九龙潭,1
赠胡天师,1
从驾幸少林寺,1
腊日宣诏幸上苑,1
如意娘,1
制袍字赐狄仁杰,1
拟小山篇,1
秋风函谷应诏,1
赋得北方有佳人,1
进太宗,1
奉和圣制立春日侍宴内殿出翦彩花应制,1
九月九日上幸慈恩寺登浮图，群臣上菊花寿酒,1
彩书怨,1
驾幸三会寺应制,1
驾幸新丰温泉宫献诗三首,1
游长宁公主流杯池二十五首,1
赠张云容舞,1
谢赐珍珠,1
黄台瓜辞,1
石桥,1
虚池驿题屏风,1
嘲陆畅,1
奉和御制麟德殿宴百僚应制,1
奉和御制麟德殿宴百官,1
